direction	opcode	value	owner_doc	cpp_ref	parser_serializer	handler	status	processing	test_gate	notes
CMSG	CMSG_GET_VAS_ACCOUNT_CHARACTER_LIST	0x36F8	server.md	/home/server/woltk-trinity-legacy/src/server/game/Server/WorldSession.cpp:803	parser required in wow-packet/wow-world	missing dispatch/handler for Handle_NULL	-	PROCESS_THREADUNSAFE	#SERVER.TEST.003	missing_rust_dispatch,cpp_unhandled_null
CMSG	CMSG_GET_VAS_TRANSFER_TARGET_REALM_LIST	0x36F9	server.md	/home/server/woltk-trinity-legacy/src/server/game/Server/WorldSession.cpp:803	parser required in wow-packet/wow-world	missing dispatch/handler for Handle_NULL	-	PROCESS_THREADUNSAFE	#SERVER.TEST.003	missing_rust_dispatch,cpp_unhandled_null
CMSG	CMSG_GM_TICKET_ACKNOWLEDGE_SURVEY	0x3690	handlers.md	/home/server/woltk-trinity-legacy/src/server/game/Handlers/TicketHandler.cpp:110	crates/wow-packet/src/packets/misc.rs:GmTicketAcknowledgeSurvey	crates/wow-world/src/handlers/misc.rs:handle_gm_ticket_acknowledge_survey	LoggedIn	PROCESS_INPLACE	#NEXT.R8.ENTITIES.852	-
CMSG	CMSG_GM_TICKET_GET_CASE_STATUS	0x368F	handlers.md	/home/server/woltk-trinity-legacy/src/server/game/Handlers/TicketHandler.cpp:26	parser required in wow-packet/wow-world	crates/wow-world/src/handlers/misc.rs:handle_gm_ticket_get_case_status	LoggedIn	PROCESS_INPLACE	#HANDLERS.TEST.003	-
CMSG	CMSG_GM_TICKET_GET_SYSTEM_STATUS	0x368E	handlers.md	/home/server/woltk-trinity-legacy/src/server/game/Handlers/TicketHandler.cpp:33	crates/wow-packet/src/packets/misc.rs:GmTicketSystemStatus	crates/wow-world/src/handlers/misc.rs:handle_gm_ticket_get_system_status	LoggedIn	PROCESS_INPLACE	#NEXT.R8.ENTITIES.851	-
CMSG	CMSG_GOSSIP_REFRESH_OPTIONS	0xBADD	server.md	/home/server/woltk-trinity-legacy/src/server/game/Server/WorldSession.cpp:803	missing opcode constant	missing dispatch/handler for Handle_NULL	-	PROCESS_INPLACE	#SERVER.TEST.003	missing_rust_opcode_constant,cpp_unhandled_null
CMSG	CMSG_GOSSIP_SELECT_OPTION	0x3494	handlers.md	/home/server/woltk-trinity-legacy/src/server/game/Handlers/NPCHandler.cpp:250	parser required in wow-packet/wow-world	crates/wow-world/src/handlers/character.rs:handle_gossip_select_option	LoggedIn	PROCESS_THREADUNSAFE	#HANDLERS.TEST.003	-
CMSG	CMSG_GUILD_ADD_BATTLENET_FRIEND	0x308C	handlers.md	/home/server/woltk-trinity-legacy/src/server/game/Handlers/GuildHandler.cpp:803	parser required in wow-packet/wow-world	missing dispatch/handler for HandleGuildAddBattlenetFriend	-	PROCESS_THREADUNSAFE	#HANDLERS.TEST.003	missing_rust_dispatch
CMSG	CMSG_GUILD_ADD_RANK	0x3064	handlers.md	/home/server/woltk-trinity-legacy/src/server/game/Handlers/GuildHandler.cpp:156	parser required in wow-packet/wow-world	missing dispatch/handler for HandleGuildAddRank	-	PROCESS_THREADUNSAFE	#HANDLERS.TEST.003	missing_rust_dispatch
CMSG	CMSG_GUILD_ASSIGN_MEMBER_RANK	0x305F	handlers.md	/home/server/woltk-trinity-legacy/src/server/game/Handlers/GuildHandler.cpp:106	parser required in wow-packet/wow-world	missing dispatch/handler for HandleGuildAssignRank	-	PROCESS_THREADUNSAFE	#HANDLERS.TEST.003	missing_rust_dispatch
CMSG	CMSG_GUILD_AUTO_DECLINE_INVITATION	0x3061	handlers.md	/home/server/woltk-trinity-legacy/src/server/game/Handlers/GuildHandler.cpp:612	parser required in wow-packet/wow-world	missing dispatch/handler for HandleGuildAutoDeclineInvitation	-	PROCESS_THREADUNSAFE	#HANDLERS.TEST.003	missing_rust_dispatch
CMSG	CMSG_GUILD_BANK_ACTIVATE	0x34B5	handlers.md	/home/server/woltk-trinity-legacy/src/server/game/Handlers/GuildHandler.cpp:240	parser required in wow-packet/wow-world	missing dispatch/handler for HandleGuildBankActivate	-	PROCESS_THREADUNSAFE	#HANDLERS.TEST.003	missing_rust_dispatch
CMSG	CMSG_GUILD_BANK_BUY_TAB	0x34C3	handlers.md	/home/server/woltk-trinity-legacy/src/server/game/Handlers/GuildHandler.cpp:470	parser required in wow-packet/wow-world	missing dispatch/handler for HandleGuildBankBuyTab	-	PROCESS_THREADUNSAFE	#HANDLERS.TEST.003	missing_rust_dispatch
CMSG	CMSG_GUILD_BANK_DEPOSIT_MONEY	0x34C5	handlers.md	/home/server/woltk-trinity-legacy/src/server/game/Handlers/GuildHandler.cpp:273	parser required in wow-packet/wow-world	missing dispatch/handler for HandleGuildBankDepositMoney	-	PROCESS_THREADUNSAFE	#HANDLERS.TEST.003	missing_rust_dispatch
CMSG	CMSG_GUILD_BANK_LOG_QUERY	0x3082	handlers.md	/home/server/woltk-trinity-legacy/src/server/game/Handlers/GuildHandler.cpp:490	parser required in wow-packet/wow-world	missing dispatch/handler for HandleGuildBankLogQuery	-	PROCESS_THREADUNSAFE	#HANDLERS.TEST.003	missing_rust_dispatch
CMSG	CMSG_GUILD_BANK_QUERY_TAB	0x34C2	handlers.md	/home/server/woltk-trinity-legacy/src/server/game/Handlers/GuildHandler.cpp:260	parser required in wow-packet/wow-world	missing dispatch/handler for HandleGuildBankQueryTab	-	PROCESS_THREADUNSAFE	#HANDLERS.TEST.003	missing_rust_dispatch
CMSG	CMSG_GUILD_BANK_REMAINING_WITHDRAW_MONEY_QUERY	0x3083	handlers.md	/home/server/woltk-trinity-legacy/src/server/game/Handlers/GuildHandler.cpp:227	parser required in wow-packet/wow-world	crates/wow-world/src/handlers/misc.rs:handle_guild_bank_remaining_withdraw_money_query	LoggedIn	PROCESS_THREADUNSAFE	#HANDLERS.TEST.003	-
CMSG	CMSG_GUILD_BANK_SET_TAB_TEXT	0x3086	handlers.md	/home/server/woltk-trinity-legacy/src/server/game/Handlers/GuildHandler.cpp:506	parser required in wow-packet/wow-world	missing dispatch/handler for HandleGuildBankSetTabText	-	PROCESS_THREADUNSAFE	#HANDLERS.TEST.003	missing_rust_dispatch
CMSG	CMSG_GUILD_BANK_TEXT_QUERY	0x3087	handlers.md	/home/server/woltk-trinity-legacy/src/server/game/Handlers/GuildHandler.cpp:498	parser required in wow-packet/wow-world	missing dispatch/handler for HandleGuildBankTextQuery	-	PROCESS_THREADUNSAFE	#HANDLERS.TEST.003	missing_rust_dispatch
CMSG	CMSG_GUILD_BANK_UPDATE_TAB	0x34C4	handlers.md	/home/server/woltk-trinity-legacy/src/server/game/Handlers/GuildHandler.cpp:479	parser required in wow-packet/wow-world	missing dispatch/handler for HandleGuildBankUpdateTab	-	PROCESS_THREADUNSAFE	#HANDLERS.TEST.003	missing_rust_dispatch
CMSG	CMSG_GUILD_BANK_WITHDRAW_MONEY	0x34C6	handlers.md	/home/server/woltk-trinity-legacy/src/server/game/Handlers/GuildHandler.cpp:284	parser required in wow-packet/wow-world	missing dispatch/handler for HandleGuildBankWithdrawMoney	-	PROCESS_THREADUNSAFE	#HANDLERS.TEST.003	missing_rust_dispatch
CMSG	CMSG_GUILD_CHALLENGE_UPDATE_REQUEST	0xBADD	handlers.md	/home/server/woltk-trinity-legacy/src/server/game/Handlers/GuildHandler.cpp:535	missing opcode constant	missing dispatch/handler for HandleGuildChallengeUpdateRequest	-	PROCESS_THREADUNSAFE	#HANDLERS.TEST.003	missing_rust_opcode_constant
CMSG	CMSG_GUILD_CHANGE_NAME_REQUEST	0x307E	handlers.md	/home/server/woltk-trinity-legacy/src/server/game/Handlers/GuildHandler.cpp:630	parser required in wow-packet/wow-world	missing dispatch/handler for HandleGuildChangeNameRequest	-	PROCESS_THREADUNSAFE	#HANDLERS.TEST.003	missing_rust_dispatch
CMSG	CMSG_GUILD_DECLINE_INVITATION	0x3060	handlers.md	/home/server/woltk-trinity-legacy/src/server/game/Handlers/GuildHandler.cpp:74	null payload represented by WorldPacket	crates/wow-world/src/handlers/misc.rs:handle_guild_decline_invitation	LoggedIn	PROCESS_THREADUNSAFE	#NEXT.R8.ENTITIES.861	-
CMSG	CMSG_GUILD_DELETE	0x3068	handlers.md	/home/server/woltk-trinity-legacy/src/server/game/Handlers/GuildHandler.cpp:123	parser required in wow-packet/wow-world	missing dispatch/handler for HandleGuildDelete	-	PROCESS_THREADUNSAFE	#HANDLERS.TEST.003	missing_rust_dispatch
CMSG	CMSG_GUILD_DELETE_RANK	0x3065	handlers.md	/home/server/woltk-trinity-legacy/src/server/game/Handlers/GuildHandler.cpp:164	parser required in wow-packet/wow-world	missing dispatch/handler for HandleGuildDeleteRank	-	PROCESS_THREADUNSAFE	#HANDLERS.TEST.003	missing_rust_dispatch
CMSG	CMSG_GUILD_DEMOTE_MEMBER	0x305E	handlers.md	/home/server/woltk-trinity-legacy/src/server/game/Handlers/GuildHandler.cpp:98	parser required in wow-packet/wow-world	missing dispatch/handler for HandleGuildDemoteMember	-	PROCESS_THREADUNSAFE	#HANDLERS.TEST.003	missing_rust_dispatch
CMSG	CMSG_GUILD_EVENT_LOG_QUERY	0x3085	handlers.md	/home/server/woltk-trinity-legacy/src/server/game/Handlers/GuildHandler.cpp:219	parser required in wow-packet/wow-world	missing dispatch/handler for HandleGuildEventLogQuery	-	PROCESS_THREADUNSAFE	#HANDLERS.TEST.003	missing_rust_dispatch
CMSG	CMSG_GUILD_GET_ACHIEVEMENT_MEMBERS	0xBADD	handlers.md	/home/server/woltk-trinity-legacy/src/server/game/Handlers/GuildHandler.cpp:606	missing opcode constant	missing dispatch/handler for HandleGuildGetAchievementMembers	-	PROCESS_THREADUNSAFE	#HANDLERS.TEST.003	missing_rust_opcode_constant
CMSG	CMSG_GUILD_GET_RANKS	0x306D	handlers.md	/home/server/woltk-trinity-legacy/src/server/game/Handlers/GuildHandler.cpp:146	parser required in wow-packet/wow-world	missing dispatch/handler for HandleGuildGetRanks	-	PROCESS_THREADUNSAFE	#HANDLERS.TEST.003	missing_rust_dispatch
CMSG	CMSG_GUILD_GET_ROSTER	0x3073	handlers.md	/home/server/woltk-trinity-legacy/src/server/game/Handlers/GuildHandler.cpp:82	parser required in wow-packet/wow-world	missing dispatch/handler for HandleGuildGetRoster	-	PROCESS_THREADUNSAFE	#HANDLERS.TEST.003	missing_rust_dispatch
CMSG	CMSG_GUILD_INVITE_BY_NAME	0x3608	handlers.md	/home/server/woltk-trinity-legacy/src/server/game/Handlers/GuildHandler.cpp:51	parser required in wow-packet/wow-world	missing dispatch/handler for HandleGuildInviteByName	-	PROCESS_THREADUNSAFE	#HANDLERS.TEST.003	missing_rust_dispatch
CMSG	CMSG_GUILD_LEAVE	0x3062	handlers.md	/home/server/woltk-trinity-legacy/src/server/game/Handlers/GuildHandler.cpp:117	parser required in wow-packet/wow-world	missing dispatch/handler for HandleGuildLeave	-	PROCESS_THREADUNSAFE	#HANDLERS.TEST.003	missing_rust_dispatch
CMSG	CMSG_GUILD_NEWS_UPDATE_STICKY	0xBADD	handlers.md	/home/server/woltk-trinity-legacy/src/server/game/Handlers/GuildHandler.cpp:582	missing opcode constant	missing dispatch/handler for HandleGuildNewsUpdateSticky	-	PROCESS_THREADUNSAFE	#HANDLERS.TEST.003	missing_rust_opcode_constant
CMSG	CMSG_GUILD_OFFICER_REMOVE_MEMBER	0x3063	handlers.md	/home/server/woltk-trinity-legacy/src/server/game/Handlers/GuildHandler.cpp:59	parser required in wow-packet/wow-world	missing dispatch/handler for HandleGuildOfficerRemoveMember	-	PROCESS_THREADUNSAFE	#HANDLERS.TEST.003	missing_rust_dispatch
CMSG	CMSG_GUILD_PERMISSIONS_QUERY	0x3084	handlers.md	/home/server/woltk-trinity-legacy/src/server/game/Handlers/GuildHandler.cpp:233	parser required in wow-packet/wow-world	missing dispatch/handler for HandleGuildPermissionsQuery	-	PROCESS_THREADUNSAFE	#HANDLERS.TEST.003	missing_rust_dispatch
CMSG	CMSG_GUILD_PROMOTE_MEMBER	0x305D	handlers.md	/home/server/woltk-trinity-legacy/src/server/game/Handlers/GuildHandler.cpp:90	parser required in wow-packet/wow-world	missing dispatch/handler for HandleGuildPromoteMember	-	PROCESS_THREADUNSAFE	#HANDLERS.TEST.003	missing_rust_dispatch
CMSG	CMSG_GUILD_QUERY_MEMBERS_FOR_RECIPE	0x306B	handlers.md	/home/server/woltk-trinity-legacy/src/server/game/Handlers/GuildHandler.cpp:769	parser required in wow-packet/wow-world	missing dispatch/handler for HandleGuildQueryMembersForRecipe	-	PROCESS_THREADUNSAFE	#HANDLERS.TEST.003	missing_rust_dispatch
CMSG	CMSG_GUILD_QUERY_MEMBER_RECIPES	0xBADD	handlers.md	/home/server/woltk-trinity-legacy/src/server/game/Handlers/GuildHandler.cpp:711	missing opcode constant	missing dispatch/handler for HandleGuildQueryMemberRecipes	-	PROCESS_THREADUNSAFE	#HANDLERS.TEST.003	missing_rust_opcode_constant
CMSG	CMSG_GUILD_QUERY_NEWS	0xBADD	handlers.md	/home/server/woltk-trinity-legacy/src/server/game/Handlers/GuildHandler.cpp:575	missing opcode constant	missing dispatch/handler for HandleGuildQueryNews	-	PROCESS_THREADUNSAFE	#HANDLERS.TEST.003	missing_rust_opcode_constant
CMSG	CMSG_GUILD_QUERY_RECIPES	0xBADD	handlers.md	/home/server/woltk-trinity-legacy/src/server/game/Handlers/GuildHandler.cpp:664	missing opcode constant	missing dispatch/handler for HandleGuildQueryRecipes	-	PROCESS_THREADUNSAFE	#HANDLERS.TEST.003	missing_rust_opcode_constant
CMSG	CMSG_GUILD_REPLACE_GUILD_MASTER	0x3088	handlers.md	/home/server/woltk-trinity-legacy/src/server/game/Handlers/GuildHandler.cpp:588	parser required in wow-packet/wow-world	missing dispatch/handler for HandleGuildReplaceGuildMaster	-	PROCESS_THREADUNSAFE	#HANDLERS.TEST.003	missing_rust_dispatch
CMSG	CMSG_GUILD_SET_ACHIEVEMENT_TRACKING	0x306F	handlers.md	/home/server/woltk-trinity-legacy/src/server/game/Handlers/GuildHandler.cpp:600	parser required in wow-packet/wow-world	crates/wow-world/src/handlers/misc.rs:handle_guild_set_achievement_tracking	LoggedIn	PROCESS_THREADUNSAFE	#HANDLERS.TEST.003	-
CMSG	CMSG_GUILD_SET_FOCUSED_ACHIEVEMENT	0xBADD	handlers.md	/home/server/woltk-trinity-legacy/src/server/game/Handlers/MiscHandler.cpp:1179	missing opcode constant	missing dispatch/handler for HandleGuildSetFocusedAchievement	-	PROCESS_THREADUNSAFE	#HANDLERS.TEST.003	missing_rust_opcode_constant
CMSG	CMSG_GUILD_SET_GUILD_MASTER	0x36D0	handlers.md	/home/server/woltk-trinity-legacy/src/server/game/Handlers/GuildHandler.cpp:594	parser required in wow-packet/wow-world	missing dispatch/handler for HandleGuildSetGuildMaster	-	PROCESS_THREADUNSAFE	#HANDLERS.TEST.003	missing_rust_dispatch
CMSG	CMSG_GUILD_SET_MEMBER_NOTE	0x3072	handlers.md	/home/server/woltk-trinity-legacy/src/server/game/Handlers/GuildHandler.cpp:137	parser required in wow-packet/wow-world	missing dispatch/handler for HandleGuildSetMemberNote	-	PROCESS_THREADUNSAFE	#HANDLERS.TEST.003	missing_rust_dispatch
CMSG	CMSG_GUILD_SET_RANK_PERMISSIONS	0x3067	handlers.md	/home/server/woltk-trinity-legacy/src/server/game/Handlers/GuildHandler.cpp:514	parser required in wow-packet/wow-world	missing dispatch/handler for HandleGuildSetRankPermissions	-	PROCESS_THREADUNSAFE	#HANDLERS.TEST.003	missing_rust_dispatch
CMSG	CMSG_GUILD_SHIFT_RANK	0x3066	handlers.md	/home/server/woltk-trinity-legacy/src/server/game/Handlers/GuildHandler.cpp:172	parser required in wow-packet/wow-world	missing dispatch/handler for HandleGuildShiftRank	-	PROCESS_THREADUNSAFE	#HANDLERS.TEST.003	missing_rust_dispatch
CMSG	CMSG_GUILD_UPDATE_INFO_TEXT	0x3075	handlers.md	/home/server/woltk-trinity-legacy/src/server/game/Handlers/GuildHandler.cpp:180	parser required in wow-packet/wow-world	missing dispatch/handler for HandleGuildUpdateInfoText	-	PROCESS_THREADUNSAFE	#HANDLERS.TEST.003	missing_rust_dispatch
CMSG	CMSG_GUILD_UPDATE_MOTD_TEXT	0x3074	handlers.md	/home/server/woltk-trinity-legacy/src/server/game/Handlers/GuildHandler.cpp:129	parser required in wow-packet/wow-world	missing dispatch/handler for HandleGuildUpdateMotdText	-	PROCESS_THREADUNSAFE	#HANDLERS.TEST.003	missing_rust_dispatch
CMSG	CMSG_HEARTH_AND_RESURRECT	0x3506	handlers.md	/home/server/woltk-trinity-legacy/src/server/game/Handlers/BattleGroundHandler.cpp:704	WorldPackets::Battleground empty parser in wow-packet/misc.rs by #NEXT.R8.ENTITIES.870	crates/wow-world/src/handlers/character.rs:handle_hearth_and_resurrect	LoggedIn	PROCESS_THREADUNSAFE	#NEXT.R8.ENTITIES.870	represented-partial_hearth_and_resurrect_runtime_gap
CMSG	CMSG_HIDE_QUEST_CHOICE	0xBADD	server.md	/home/server/woltk-trinity-legacy/src/server/game/Server/WorldSession.cpp:803	missing opcode constant	missing dispatch/handler for Handle_NULL	-	PROCESS_INPLACE	#SERVER.TEST.003	missing_rust_opcode_constant,cpp_unhandled_null
CMSG	CMSG_HOTFIX_REQUEST	0x35E6	handlers.md	/home/server/woltk-trinity-legacy/src/server/game/Handlers/HotfixHandler.cpp:77	parser required in wow-packet/wow-world	crates/wow-world/src/handlers/character.rs:handle_hotfix_request	Authed	PROCESS_THREADUNSAFE	#HANDLERS.TEST.003	-
CMSG	CMSG_IGNORE_TRADE	0x3159	handlers.md	/home/server/woltk-trinity-legacy/src/server/game/Handlers/TradeHandler.cpp:44	WorldPackets::Trade::IgnoreTrade empty parser in wow-packet/misc.rs by #NEXT.R8.ENTITIES.888	crates/wow-world/src/handlers/misc.rs:handle_ignore_trade	LoggedIn	PROCESS_THREADUNSAFE	#NEXT.R8.ENTITIES.888	represented-complete_bounded_ignore_trade_cancel
CMSG	CMSG_INITIATE_ROLE_POLL	0x35DA	handlers.md	/home/server/woltk-trinity-legacy/src/server/game/Handlers/GroupHandler.cpp:613	parser required in wow-packet/wow-world	missing dispatch/handler for HandleInitiateRolePoll	-	PROCESS_THREADUNSAFE	#HANDLERS.TEST.003	missing_rust_dispatch
CMSG	CMSG_INITIATE_TRADE	0x3156	handlers.md	/home/server/woltk-trinity-legacy/src/server/game/Handlers/TradeHandler.cpp:582	parser required in wow-packet/wow-world	missing dispatch/handler for HandleInitiateTradeOpcode	-	PROCESS_THREADUNSAFE	#HANDLERS.TEST.003	missing_rust_dispatch
CMSG	CMSG_INSPECT	0x3529	handlers.md	/home/server/woltk-trinity-legacy/src/server/game/Handlers/InspectHandler.cpp:31	parser required in wow-packet/wow-world	crates/wow-world/src/handlers/inspect.rs:handle_inspect	LoggedIn	PROCESS_INPLACE	#HANDLERS.TEST.003	-
CMSG	CMSG_INSPECT_PVP	0x36A3	handlers.md	/home/server/woltk-trinity-legacy/src/server/game/Handlers/InspectHandler.cpp:116	parser required in wow-packet/wow-world	missing dispatch/handler for HandleInspectPvp	-	PROCESS_THREADUNSAFE	#HANDLERS.TEST.003	missing_rust_dispatch
CMSG	CMSG_INSTANCE_LOCK_RESPONSE	0x350B	handlers.md	/home/server/woltk-trinity-legacy/src/server/game/Handlers/MiscHandler.cpp:1192	parser required in wow-packet/wow-world	missing dispatch/handler for HandleInstanceLockResponse	-	PROCESS_THREADUNSAFE	#HANDLERS.TEST.003	missing_rust_dispatch
CMSG	CMSG_ISLAND_QUEUE	0xBADD	server.md	/home/server/woltk-trinity-legacy/src/server/game/Server/WorldSession.cpp:803	missing opcode constant	missing dispatch/handler for Handle_NULL	-	PROCESS_THREADUNSAFE	#SERVER.TEST.003	missing_rust_opcode_constant,cpp_unhandled_null
CMSG	CMSG_ITEM_PURCHASE_REFUND	0x3530	handlers.md	/home/server/woltk-trinity-legacy/src/server/game/Handlers/ItemHandler.cpp:1132	parser required in wow-packet/wow-world	missing dispatch/handler for HandleItemRefund	-	PROCESS_INPLACE	#HANDLERS.TEST.003	missing_rust_dispatch
CMSG	CMSG_ITEM_TEXT_QUERY	0x32C5	handlers.md	/home/server/woltk-trinity-legacy/src/server/game/Handlers/QueryHandler.cpp:305	parser required in wow-packet/wow-world	missing dispatch/handler for HandleItemTextQuery	-	PROCESS_INPLACE	#HANDLERS.TEST.003	missing_rust_dispatch
CMSG	CMSG_JOIN_PET_BATTLE_QUEUE	0xBADD	server.md	/home/server/woltk-trinity-legacy/src/server/game/Server/WorldSession.cpp:803	missing opcode constant	missing dispatch/handler for Handle_NULL	-	PROCESS_INPLACE	#SERVER.TEST.003	missing_rust_opcode_constant,cpp_unhandled_null
CMSG	CMSG_JOIN_RATED_BATTLEGROUND	0xBADD	server.md	/home/server/woltk-trinity-legacy/src/server/game/Server/WorldSession.cpp:803	missing opcode constant	missing dispatch/handler for Handle_NULL	-	PROCESS_INPLACE	#SERVER.TEST.003	missing_rust_opcode_constant,cpp_unhandled_null
CMSG	CMSG_KEEP_ALIVE	0x3681	server.md	/home/server/woltk-trinity-legacy/src/server/game/Server/WorldSession.cpp:808	parser required in wow-packet/wow-world	missing dispatch/handler for Handle_EarlyProccess	-	PROCESS_INPLACE	#SERVER.TEST.003	missing_rust_dispatch,cpp_early_process
CMSG	CMSG_KEYBOUND_OVERRIDE	0x3223	handlers.md	/home/server/woltk-trinity-legacy/src/server/game/Handlers/SpellHandler.cpp:558	parser required in wow-packet/wow-world	missing dispatch/handler for HandleKeyboundOverride	-	PROCESS_THREADSAFE	#HANDLERS.TEST.003	missing_rust_dispatch
CMSG	CMSG_LATENCY_REPORT	0x3771	server.md	/home/server/woltk-trinity-legacy/src/server/game/Server/WorldSession.cpp:803	WorldPackets::Null shape; no parser needed beyond dispatch by #NEXT.R8.ENTITIES.822	crates/wow-world/src/handlers/misc.rs:handle_client_telemetry_null_like_cpp	LoggedIn	PROCESS_THREADUNSAFE	#SERVER.TEST.003	represented-complete_cpp_unhandled_null
CMSG	CMSG_LEARN_PVP_TALENTS	0xBADD	server.md	/home/server/woltk-trinity-legacy/src/server/game/Server/WorldSession.cpp:803	missing opcode constant	missing dispatch/handler for Handle_NULL	-	PROCESS_INPLACE	#SERVER.TEST.003	missing_rust_opcode_constant,cpp_unhandled_null
CMSG	CMSG_LEARN_TALENTS	0xBADD	handlers.md	/home/server/woltk-trinity-legacy/src/server/game/Handlers/SkillHandler.cpp:35	missing opcode constant	missing dispatch/handler for HandleLearnTalentsOpcode	-	PROCESS_INPLACE	#HANDLERS.TEST.003	missing_rust_opcode_constant
CMSG	CMSG_LEARN_PREVIEW_TALENTS	0x3553	handlers.md	/home/server/woltk-trinity-legacy/src/server/game/Handlers/SkillHandler.cpp:46	parser required in wow-packet/wow-world	missing dispatch/handler for HandleLearnPreviewTalentsOpcode	-	PROCESS_THREADUNSAFE	#HANDLERS.TEST.003	missing_rust_dispatch
